391.90234 ThI
391.94601 Th
392.22189 ThII
392.37997 ThI
392.44034 Th
392.50937 ThI
392.57187 ArII
392.60458 ArII
392.68631 ThI
392.71762 ThII
392.78061 ThI
392.86234 ArII
392.92905 ThI
392.96692 ThII
393.03305 Th
393.12567 ThII
393.19943 Th
393.22263 ThII
393.25467 ArII
393.29114 ThI
393.32376 ThI
393.36612 Th
393.42743 Th
393.52036 Th
393.59387 ThII
393.63535 Th
393.70407 ThII
393.79236 ThII
393.81525 ThI
393.84225 ThII
393.91592 Th
393.93188 ThI
394.03687 ThII
394.08386 ThI
394.20734 ThI
394.23581 Th
394.42535 ThI
394.51352 Th
394.55072 ThII
394.58200 ThII
394.61456 ThII
394.63922 ThI
394.71365 Th
394.73309 ThI
394.75046 ArI
394.80307 ThI
394.89792 ArI
395.03952 ThI
395.08051 ThI
395.11084 ThII
395.15149 ThII
395.22357 Th
395.27609 ThI
395.34448 Th
395.47269 Th
395.51700 ThI
395.58905 ThI
395.66910 ThII
395.82373 Th
395.93002 ThI
396.08798 Th
396.15207 Th
396.24197 ThI
396.32199 ThII
396.34689 ThII
396.40305 ThI
396.47256 Th
396.69647 Th
396.73923 ThI
396.84674 Th
396.90027 ThII
396.96640 ThI
397.21545 Th
397.26395 ThI
397.31961 ThI
397.44766 ArII
397.47592 ArII
397.52219 ThII
397.54672 ThI
397.64148 ThII
397.90433 ThII
397.93561 ArII
398.00897 Th
398.07550 ThII
398.11066 ThII
398.18283 ThI
398.21021 ThII
398.28955 ThI
398.40955 ThI
398.43759 ThII
398.48795 ThI
398.60739 Th
398.72061 ThI
398.77063 ThII
398.80273 Th
398.85995 ThII
398.88458 ThII
399.04922 ThI
399.17310 ThI
399.20535 ArII
399.22726 ThII
399.32990 Th
399.45493 ThII
399.47919 ArII
399.60617 ThII
399.66687 ThI
399.74689 ThII
399.78656 ThII
399.84039 Th
399.87335 ThI
399.89526 ThI
400.02811 ThI
400.10580 ThI
400.18936 ThI
400.31058 ThII
400.33087 ThII
400.35739 ThI
400.50928 ThI
400.53629 ArII
400.59616 ThI
400.63806 ThII
400.70187 ThII
400.82101 ThI
400.90112 ThI
401.15915 ThI
401.17398 ThI
401.24951 ThI
401.38568 ArII
401.45145 ThII
401.47165 ThI
401.70627 ThI
401.80991 ThI
401.91290 ThII
402.03540 ThI
402.11499 ThI
402.17505 ThI
402.20676 ThI
402.33380 ThI
402.48026 ThI
402.56555 ThII
402.70090 ThI
402.86993 ThII
402.98257 ThI
403.02927 Th
403.08423 ThI
403.13583 Th
403.24533 ThI
403.25952 ThI
403.42462 ThII
403.49219 ThII
403.54599 ArII
403.60480 ThI
403.65652 ThII
403.75613 ThI
403.82288 ThI
403.88043 ArII
403.98648 ThI
404.03931 ThII
404.12036 ThII
404.28940 ArII
404.31302 ThII
404.33948 ThI
404.44180 ArI
404.49271 ThI
404.52267 ThI
404.59653 ArI
404.74814 ArII
404.80319 ThII
404.82877 ThI
404.84323 ThI
404.95361 ThI
404.99448 ThI
405.08871 Th
405.11090 Th
405.14990 ThI
405.29208 ArII
405.35275 ThI
405.43018 ThI
405.45261 ArI
405.73312 ThII
405.79413 ThI
405.92529 ThI
406.00616 ThI
406.16257 ThI
406.34070 ThI
406.36920 ThII
406.43317 ThI
406.68222 ThI
406.74509 ThI
406.78760 ThII
406.84702 ThI
406.92014 ThII
406.94614 ThI
406.97607 ThII
407.02383 ThI
407.07834 ArII
407.17514 ThI
407.20047 ArII
407.23849 ArII
407.26285 Th
407.38562 ThI
407.46420 ThII
407.55029 ThI
407.59070 ThI
407.66284 ArII
407.69431 ArII
407.83017 ThI
407.88751 Th
407.95737 ArII
408.03580 ThI
408.07059 ThI
408.13681 ThI
408.15915 ThI
408.20819 Th
408.23874 ArII
408.34689 ThI
408.46191 Th
408.50421 ThII
408.52563 ThI
408.54343 ThI
408.65207 ThII
408.72849 ThI
408.87265 ThI
408.91379 ThI
409.13477 ThI
409.17368 ThI
409.33920 ThII
409.36716 ThI
409.47470 ThII
409.60757 ThI
409.77475 ThI
409.87314 ThI
409.89328 ThII
410.03415 ThI
410.26178 ThI
410.28198 ThI
410.32626 ThII
410.39120 ArII
410.43823 ThII
410.48386 Th
410.53302 ThII
410.59152 ThII
410.70508 Th
410.78613 ThI
410.84201 ThII
410.93234 ThI
411.08261 ThI
411.27545 ThI
411.35577 ThII
411.57590 ThI
411.63754 ArII
411.67139 ThII
411.84894 ThI
412.40405 ThI
412.74121 Th
412.80499 ThI
412.86401 ArII
412.95117 Th
413.03247 Th
413.10019 ThI
413.14264 ThII
413.17236 ArII
413.27536 ThII
413.40680 ThI
413.43237 ThI
413.54800 ThI
413.80405 ThI
414.02350 ThII
414.03857 ThII
414.24741 ThII
414.27011 ThII
414.36490 ThI
414.75397 ThI
414.81818 ThII
415.11456 ThI
415.47208 ThI
415.60861 ArII
415.62384 ThII
415.65167 ThII
415.72803 Th
415.85904 ArI
415.91537 ThI
415.96597 ThII
416.17389 ThI
416.25089 ThI
416.36472 ThII
416.39478 ThI
416.41797 ArI
416.49738 ThI
416.57663 ThI
416.86343 ThII
416.90851 ThI
417.05331 ThI
417.07858 ThII
417.13409 Th
417.26254 Th
417.44394 Th
417.80597 ThII
417.83658 ArII
417.88483 ThI
417.99600 ThII
418.03271 ThI
418.07211 ThI
418.18839 ArI
418.29343 ThI
418.35645 ThII
418.41379 ThI
418.46045 Th
418.51447 ThI
418.54694 Th
418.71411 ThI
419.07129 ArI
419.10294 ArI
419.18268 ThII
419.23618 ThI
419.30167 ThI
419.40826 ThII
419.49362 ThI
419.58325 ThII
419.83170 ArI
419.98892 ArII
420.06744 ArI
420.19717 ArII
420.35764 ThI
420.40414 ThI
420.84106 ThI
420.88907 ThII
420.99728 ThI
421.04556 ThI
421.09235 ThI
421.30673 ThI
421.33780 Th
421.48288 ThI
421.56274 ThI
421.60699 ThI
421.63721 ThI
421.74307 ArII
421.86652 ArII
422.00650 ThI
422.07324 ThI
422.26373 ArII
422.34406 ThI
422.42413 ThII
422.62994 ThI
422.67267 ThII
422.69879 ArII
422.73874 ThI
422.81583 ArII
422.91476 ThI
422.94547 ThII
422.98642 ThI
423.04269 ThI
423.08243 ThI
423.32870 ThII
423.54636 ThI
423.60471 Th
423.72198 ArII
423.97873 Th
424.05948 ThII
424.10947 ThI
424.19727 Th
424.27197 ThII
424.30197 Th
424.32614 ThI
424.39243 ThII
424.75986 ThII
424.79889 ThII
424.83908 ThI
424.87402 Th
424.94760 ThI
424.96793 ThII
425.03146 ThI
425.07748 ThI
425.11847 ArI
425.35385 ThI
425.38672 ThII
425.52374 Th
425.57974 ThI
425.62540 ThI
425.74960 ThI
425.78986 Th
425.85205 ThI
425.89957 Th
425.93619 ArI
426.03329 ThI
426.09845 ThI
426.12753 ThII
426.14923 ThI
426.19662 Th
426.26123 Th
426.33560 ThII
426.41064 ThII
426.43399 ThI
426.62866 ArI
426.65274 ArII
426.75192 ThII
426.90640 ThI
426.99423 ThI
427.03293 ThII
427.07349 ThI
427.14395 Th
427.21689 ArI
427.28745 ThI
427.33575 ThII
427.40244 ThII
427.51596 ArII
427.68073 ThII
427.73141 ThII
427.75284 ArII
427.83234 ThI
427.90625 ThI
428.05679 ThI
428.10678 ThII
428.14145 ThII
428.20416 ThII
428.35187 ThII
428.49753 ThII
428.51822 ThII
428.62286 ThI
428.70807 ThI
428.84692 ThI
428.86691 ThI
428.93634 Th
428.96555 ThI
429.03937 ThI
429.18097 ThI
429.23056 ThI
429.37701 Th
429.47192 ThI
429.55850 ThI
429.58154 ThI
429.73068 ThI
429.79391 ThI
429.81226 ThI
429.89859 Th
429.96353 ThI
429.98395 ThI
430.01007 ArI
430.06494 ArII
430.25259 Th
430.33868 Th
430.39893 ThI
430.44180 Th
430.49567 ThI
430.63669 ThI
430.71762 ThI
430.77408 Th
430.81223 ThI
430.86002 ThI
430.92392 ArII
431.17993 ThI
431.29977 ThI
431.33087 ThII
431.36026 ThI
431.43195 ThI
431.52545 ThI
431.59482 ThII
431.61093 ThI
431.63727 ThI
431.78400 ThI
431.84155 ThII
431.86490 Th
431.90973 ThII
432.01266 ThII
432.52740 ThI
432.58600 ThI
432.77145 ThI
432.86880 ThII
432.89157 ThI
433.04123 ThI
433.08438 ThI
433.11996 ArII
433.20297 ArII
433.23395 ThI
433.35611 ArI
433.39371 ThII
433.53378 ArI
433.70709 ArII
433.72775 ThI
433.81079 ThI
433.98715 ThI
434.08957 ThI
434.24445 ThI
434.33820 ThI
434.36035 ThII
434.39517 ThII
434.43268 ThII
434.46094 Th
434.51682 ArI
434.64365 ThI
434.76389 ThI
434.80640 ArII
434.85983 ThI
434.90723 ThI
435.02716 ThI
435.12720 ThI
435.22052 ArII
435.26123 ThI
435.28204 ThII
435.34488 ThI
435.44824 ThI
435.53204 ThII
435.55258 Th
435.60446 ThI
435.76132 ThII
435.83200 ThI
435.93723 ThI
436.01669 ThI
436.07178 ThI
436.13071 ThII
436.20663 ArII
436.24722 ThI
436.37946 ArI
436.40402 ThI
436.59302 ThI
436.69659 Th
436.72861 ThI
436.74179 ThI
436.78317 ArII
436.98755 ThI
437.07535 ArII
437.13290 ArII
437.24902 ArII
437.41241 ThI
437.47852 ThII
437.59543 ArII
437.65308 Th
437.81769 ThI
437.96671 ArII
438.02863 ThI
438.14020 ThII
438.18600 ThII
438.28937 ThI
438.46558 ThI
438.50568 ArII
438.57535 ThI
438.81015 ThI
438.89679 Th
439.11105 ThII
439.13892 ThI
439.29742 ThI
439.37589 ThI
439.48947 ThII
439.61392 ThI
439.64786 ThII
439.70099 ThI
439.79150 ThII
439.90939 ThII
439.94058 ThI
440.00967 ArII
440.03864 ThII
440.09863 ArII
440.15811 ThI
440.22452 ThI
440.26001 ThI
440.29272 ThI
440.49023 ArII
440.84824 ThI
440.88828 ThI
440.98990 ThI
441.33746 ThII
441.36325 ThI
441.44864 ThI
441.47672 ThI
441.62369 ThII
441.68448 ThI
441.84155 Th
441.97690 ThI
442.02573 ThI
442.15439 ThI
442.20480 ThI
442.37204 ThI
442.48373 ThI
442.60010 ArII
442.85538 ThI
442.96347 ThI
442.98227 ThI
443.01889 ArII
443.09961 ArII
443.22525 ThI
443.29630 ThII
443.34909 ThI
443.38379 ArII
443.48267 ThII
443.49567 Th
443.56787 Th
443.60483 ThII
443.62842 ThII
443.69962 Th
443.87466 ThI
443.91235 ThII
443.94614 ArII
443.98795 ArII
444.05737 ThII
444.08658 ThII
444.16086 ThI
444.30865 ThII
444.36655 ThI
444.50339 ThI
444.59015 ThI
444.72296 ThI
444.78345 ThII
444.88794 ArII
444.95206 ArII
445.08041 ThI
445.25656 ThI
445.41391 ThI
445.47739 Th
445.67081 ThII
445.72363 ThI
445.80014 ThI
445.87384 ThI
445.95480 Th
446.05576 ArII
446.12411 ThI
446.15280 ThI
446.36661 ThI
446.38345 ThI
446.41388 ThI
446.53409 ThII
446.59750 ThI
446.66245 ThI
446.83209 ThI
446.91891 ThI
446.95255 ThI
447.09909 ThI
447.28464 ThI
447.40732 ThII
447.47592 ArII
447.52213 ThI
447.84033 ThI
447.85959 ThI
447.96378 ThI
448.02661 ThI
448.05453 ThI
448.18106 ArII
448.21695 ThI
448.33469 ThI
448.68976 ThI
448.74957 ThII
448.83127 ThI
448.86807 ThII
448.96646 ThI
449.06714 Th
449.09814 ArII
449.21005 ThI
449.33334 ThI
449.46909 ThI
449.49615 ThII
449.52377 ThII
449.63156 ThII
449.66382 Th
449.79147 ThI
449.85385 ArII
449.89401 ThI
449.93796 ThI
449.97037 ThI
449.99835 ThI
450.05768 Th
450.29269 ArII
450.46304 ThI
450.52170 ThI
450.64731 ThI
450.74185 Th
450.78342 ArII
450.99585 ThI
451.05258 ThII
451.07333 ArI
451.24835 ThII
451.32233 ThI
451.36798 ThI
451.40573 ThI
451.45505 ThI
451.51181 ThI
451.56274 ThI
451.70352 Th
451.92593 ThI
452.11938 ThI
452.17407 Th
452.23233 ArI
452.27838 ThII
452.41290 ThI
452.48380 ThII
452.60287 ThII
452.69174 Th
452.77084 ThII
452.80209 Th
452.89743 ThII
453.03195 ThI
453.05524 ArII
453.17136 ThII
453.22580 ThII
453.30771 ThI
453.33041 ThII
453.41196 ThII
453.44025 ThI
453.52545 ThI
453.54904 ArII
453.59799 ThI
453.76425 ArII
454.09991 ThI
454.20514 ThI
454.34155 ThI
454.38693 ArII
454.45142 ThII
454.50519 ArII
454.59155 Th
454.66757 ThI
454.72501 ThI
454.77588 ArII
454.83261 ThI
454.96262 Th
454.98340 ThI
455.14737 ThI
455.21539 ThI
455.38376 ThII
455.58127 ThI
455.63873 Th
455.83456 ThI
